,blade_L,blade_h,hinge_L,hinge_h
112,965.7818567223304,1215.0393920035915,459.0671113200516,627.7426391347167
113,968.2250685635029,1215.2190004186305,460.1418916177102,627.9139223429913
114,970.71434149453,1214.832159772562,460.28112321282185,626.5583910697434
115,972.7350901961576,1213.5683310879117,459.8280529329144,625.2478468118713
116,973.9163638552388,1213.688920187088,459.6138255728412,625.5077284537371
117,973.1538792897411,1212.2507294129184,460.6446653603323,626.2202120030038
118,973.6063777254931,1212.0139380729347,459.9093379383876,626.3527965996443
119,974.9637012353595,1210.6814833253513,460.23487193016626,626.9592279912741
120,976.0567900906439,1210.5007741304435,459.9278413025217,624.1098585966952
121,974.9779768508295,1209.5960401169518,459.7491987361335,624.0435019543431
122,975.4773570671149,1209.549859309365,459.9575997487278,624.9402122218007
123,977.5471868736178,1207.5775122174393,460.04021579263025,624.9334082774891
124,976.9590194574196,1206.8018990753444,460.09442325513686,624.4642088188846
125,978.8411621820508,1206.4424194906978,460.87251302664356,623.812425071615
126,977.9158867021011,1205.5745448372484,459.1527725549565,624.0101707448723
127,976.2974255301001,1206.0940336502983,458.87701087907504,623.8109410877294
128,976.6827724802185,1205.379610628736,457.75099540168276,624.1854258542365
129,977.21321825946,1203.9593591412315,458.19599508966314,624.527501476749
130,977.6698336262649,1204.0082034994855,458.2662954006505,624.6019025897441
131,980.5285208530804,1203.5427577091602,457.88800551827444,624.4376278788302
132,981.8907326301089,1202.9179630163069,457.1667722715063,625.5364942187068
133,983.4393043932733,1203.5247063164825,456.73482178981993,623.8477698797408
134,982.15898492998,1201.7647021618884,456.4490920795416,624.7126020141352
135,982.6247450091314,1201.4103104934825,456.0585157171636,624.5613012007624
136,984.8103819006317,1199.7791876641893,456.221255488165,624.6092144371652
137,985.6681864942095,1200.2943954273098,454.89404898624804,623.6045528231909
138,985.7261970763849,1200.3683208475284,455.81140986230304,624.020140447835
139,987.1070620504366,1201.365126024605,455.99392330433403,624.3920926331649
140,988.8683503675013,1201.7828253461073,455.9342465951978,623.0240481413135
141,991.086384117662,1199.5947266074572,455.0317435394805,623.3323367590301
142,991.8126058980911,1199.46751324336,454.8949172712576,625.090519159262
143,991.9454069632056,1199.7046325797874,455.02162947785405,625.2164327362947
144,991.5605291361451,1198.6479544879198,456.43960622988965,624.8822321881202
145,993.054296591867,1197.6605952784116,457.4611171623154,625.2837438389473
146,993.9922649712255,1197.5963414911082,458.3871793734638,624.1863055399484
147,992.7884191558898,1196.7544917679363,458.1713156262111,624.7521183397815
148,994.602387463988,1196.463546638216,457.7839004906296,625.6729423927457
149,997.6381731997778,1195.273529054517,456.81450586965053,625.7780703697047
150,999.5760715128403,1195.1316503524906,457.4825400273931,623.6008482048684
151,1001.3326850227162,1194.0626905361385,456.95264677899286,622.9748355909664
152,999.862734891274,1191.1970097870624,457.0705886443451,622.2091446389076
153,1001.6497324975609,1192.1502709560277,456.8658290113891,622.0765090157685
154,1002.5095906252673,1190.6549435158247,457.2628919031463,622.9534585989002
155,1004.6315550298722,1188.9960991365456,456.60057516608157,622.9350453545574
156,1006.0017510903294,1189.9581672721276,455.6358675761842,622.5958494204104
157,1004.3577029129889,1188.4505854219633,455.7641426054492,622.8451812316969
158,1005.5784894144003,1186.9819338469504,457.40108926798285,622.5203802109339
159,1006.6736588876421,1185.5550102689301,458.61922506878227,622.3954086468797
160,1007.4995403094439,1184.9687788773767,457.8780977731425,623.5131171123381
161,1008.5495701027241,1184.4534323467394,457.2537949214795,624.837897844156
162,1009.5962995071394,1183.8944938521415,456.73079491114515,623.1843860131502
163,1010.2489521890114,1181.7107034985995,457.01353549498424,621.9596968657388
164,1011.50249613504,1182.7434974913617,457.2615620615007,622.6130154401845
165,1011.1336911425141,1181.848662019877,458.2494842629321,623.5511654957988
166,1012.1110286224101,1180.7059366071019,458.26710245443627,622.928197269807
167,1012.3663021379418,1180.8393834083906,458.57820899911366,621.662770723916
168,1012.7352786377844,1181.080115633856,457.87281671955515,621.7720065578228
169,1014.3738651313981,1179.8697118886903,457.8094013302225,621.0663196820415
170,1015.8856930434299,1177.4095335634038,458.0392894735693,621.9466463835707
171,1014.5154700792251,1175.927854413927,460.1114353915244,620.56597171299
172,1017.4850069445805,1173.3873146545818,462.20405458393896,621.1293413650983
173,1019.1594507525638,1171.8661874921493,461.4297378193681,620.1301661923126
174,1021.6117719718153,1171.265379695538,462.0071205346486,618.9504171907115
175,1022.2046725244232,1171.179835290174,461.95505560103334,619.250718292951
176,1022.8096967118806,1170.81653004443,462.09811726142107,618.6575736214693
177,1023.0867648720846,1171.4573398374944,461.3932885586038,618.6338359877241
178,1023.0902651482681,1169.7071517209383,461.1796069208521,618.8142227394238
179,1024.2245173529482,1167.960227208436,461.5618482390741,618.8737242685694
180,1025.0744698674746,1167.122521502924,461.4882354662608,617.7188887859339
181,1025.4686183729827,1165.9893619144432,461.2682151272284,617.7425425278992
182,1024.6809556172504,1165.4451987747038,460.43537495018836,618.167098978422
183,1025.458856377565,1164.3275520752732,459.3580632082605,619.4666487676077
184,1025.9744531239473,1163.5167877379743,460.1550266756871,620.0399505818871
185,1026.0172628039772,1161.948286076516,460.2375460963075,619.8005843276171
186,1027.0389430352777,1161.5494310998326,459.95378956572097,619.523105286394
187,1027.3619422386516,1159.9918694702499,459.8964845683842,619.0480022198711
188,1028.6093913350687,1160.4302955573307,461.06084086024026,619.4269274032122
189,1029.7201936820265,1160.9702396194414,461.86338776630123,621.1501227396748
190,1029.5342610655616,1159.0750741650252,460.8744008378291,619.9422217432655
191,1031.5980609645492,1158.0682876458552,461.741547374739,618.1997301800882
192,1032.655460493134,1158.035323251894,461.14928567891025,618.1165380758517
193,1031.7863597072956,1156.3372482831278,461.8783248424138,617.1246509505514
194,1032.2321134152496,1155.773478169309,461.68669490900027,618.2666798666618
195,1032.5466183041312,1156.1051857983928,461.8381575773156,618.61172645132
196,1033.148856029574,1155.4728953460972,462.60144600425343,616.6950027159598
197,1033.655153800469,1154.2926048529307,462.16802058636506,616.7648718713826
198,1034.9218058673735,1153.7562482793203,461.7500988191013,617.1065273808067
199,1036.3573158318818,1153.978923803926,460.9406032419521,617.7965186775332
200,1036.3490539037923,1152.6801664942675,460.723941605922,617.4597721325437
201,1038.635201127484,1152.349736173725,461.03135515489623,616.8853741074656
202,1037.331292062144,1151.8263346946453,460.7247566084803,616.7337351082773
203,1036.8734447073068,1149.8920201747142,461.63562999362557,615.8829204841184
204,1037.0539600742447,1149.4233143998226,462.0019669019286,616.1748658971169
205,1037.8751748337374,1147.8022876795726,462.1823489713606,616.104229496754
206,1038.77894854859,1145.2061111386242,462.13708991724786,615.3444642387848
207,1041.2928476455893,1144.9862569360464,461.7251872088976,615.7168980070786
208,1040.4457839471263,1144.3960063761558,462.6271812788465,615.2264966645923
209,1041.6893645751138,1143.7963566864132,462.3030440665326,614.2983561214213
210,1043.6739504607704,1142.4985738827445,462.58884671390496,612.7276997996848
211,1043.5406808035966,1141.9756047098347,463.1207959032646,613.1747969687713
212,1043.2317911715174,1141.917366860747,462.9648444471512,613.3133074911326
213,1044.8632926516598,1141.5062701390473,463.07361821392107,611.748302770153
214,1042.7490596884722,1140.8382380660241,462.73406331403714,611.7617492271886
215,1044.442948198844,1139.708494420679,463.65018096941475,612.4412577738898
216,1045.3524082601689,1138.9183117505088,463.866087728753,612.6056797800824
217,1044.2727852531746,1136.9270718973673,464.9249135141588,612.6042974277528
218,1043.9764195802322,1136.2478862089242,465.12655313205823,612.4741709147654
219,1045.1606512161986,1134.5758172393214,465.2895638830126,612.4207850740567
220,1044.7566343533947,1134.0631502505762,465.5463982101467,612.667182254195
221,1045.4179064116504,1133.7188627925646,465.8689901793526,613.2689790964807
222,1046.0302207379277,1133.8443923382108,466.72674435163884,613.3546094464232
223,1045.3641276552453,1133.8929360994057,466.1870478663071,613.2109446377881
224,1044.7822573459457,1133.443826858451,466.7106671636039,611.9455159140028
225,1043.8700121205284,1132.7440066967577,466.75138906143764,611.6318166166674
226,1042.340612296987,1131.8301197150909,465.9959690117848,612.1866260023068
227,1042.435684427605,1131.0764948030555,466.7739778948775,611.9364264653337
228,1042.3204402113683,1129.900608838847,467.44204810964607,612.0822916060978
229,1043.2286958299746,1128.7846132943432,467.50599547487434,611.8712974139252
