,blade_L,blade_h,hinge_L,hinge_h
46,1963.053861403771,1265.0623341654732,615.4922003050681,819.4750473686007
47,1966.0823967430154,1262.157173122971,614.2533888395162,815.5567541050776
48,1968.2541568923943,1259.311959952085,610.4775911364613,811.7415072967497
49,1970.74852832814,1256.782113190851,607.6037405830531,810.4805272058511
50,1973.6722768405182,1253.4568322357318,606.1897495249165,808.1611415962477
51,1976.7391032446185,1251.450429618922,604.4600997696556,804.3103261658932
52,1977.7109293319695,1248.4875637684966,603.4342274658303,802.8679480688453
53,1979.6528811120754,1245.1743553219655,599.7989632086067,801.2401312418673
54,1981.751700434494,1243.0530522365143,597.4727849007674,800.1017152260689
55,1986.3651500901472,1241.5023490963288,596.857912109565,798.960674433452
56,1989.4512888176275,1240.2238817651105,594.9530726165958,794.6937695785108
57,1991.5577483141178,1238.247297668139,592.8026956162583,793.7278347070582
58,1994.7491162818728,1236.0516818254307,591.6035232339863,789.2354958395503
59,1995.3772153254797,1233.8108208770036,591.0479599747188,787.6788882240851
60,2000.391839437148,1230.6098992548636,591.1229239907739,786.394810848607
61,2003.0114989319804,1228.807973050774,590.1018341055716,786.639649584538
62,2004.7100161136987,1227.6236863279187,587.4666318540949,785.2386416298966
63,2006.7932637910412,1225.0611681622563,585.9434679415061,782.2119796132868
64,2009.2003045742938,1224.8029698170915,583.0148955881255,780.5049295369465
65,2012.587949006861,1224.6776600328326,582.8139384300669,777.8528791215547
66,2015.812647595859,1223.5425266041307,581.2771329407701,777.0648016288392
67,2019.2068978295497,1222.385384406683,580.3976949636273,777.083547908068
68,2021.6947959724266,1221.3871277302717,578.6495339984269,777.086947418543
69,2026.0761067109017,1221.1007236131518,576.7966807917812,775.3408001344593
70,2032.285914065038,1219.5247641325159,574.769653202871,773.8978519852343
71,2037.534640119783,1219.9299344691744,572.7335754997893,771.9304732819224
72,2039.4736061789147,1217.3020981876864,570.7581354202257,770.5715831386021
73,2045.9500825382897,1216.801925544246,568.4812539658949,769.9321603773737
74,2048.4835679516304,1215.2152640839633,565.6787658900716,769.3624478111925
75,2051.786265028729,1216.3966795854608,565.0133132505271,766.4792843703776
76,2056.0224842718694,1216.2072735724764,562.8579786541336,764.8039404706033
77,2060.35462690018,1213.9366531105302,561.5204804437606,764.7379124277701
78,2066.312827424398,1212.7348128228587,559.4265559300422,764.2665430660508
79,2070.9285401599545,1212.097835015649,557.2799713350306,764.2253838402547
80,2075.994685450666,1211.5768010523511,556.0690398653297,762.7919729225085
81,2078.2552854201176,1209.7539304425545,553.9911853687031,760.7512739025055
82,2080.668872549993,1208.802146839234,553.4402378023176,758.9374087939527
83,2086.682131289302,1208.1507107373027,551.4903397947368,756.7430830344763
84,2090.5847666860336,1207.9218409321008,550.5588664343666,757.1797048693908
85,2096.5226713916218,1207.227584293184,548.3708637472604,754.4355970573151
86,2100.0179995917247,1206.511563468784,546.9588874951911,753.1672113173624
87,2102.7765027772475,1206.2401765712964,545.9298055606381,751.7486603951602
88,2106.920182510704,1205.855836917587,544.4948817602673,750.3716080473436
89,2112.501551813187,1204.5058607488386,542.2690900734237,750.9113232783843
90,2113.435506796491,1204.1337395042885,541.4691827647694,749.3612063537745
91,2120.7096190289594,1203.2896805402536,540.1281784341537,746.6607299940466
92,2125.465935668126,1202.2533304899775,538.9358699373275,747.7513048943345
93,2128.481700939965,1200.7462873048619,537.3161514934351,744.1168460853258
94,2134.9542269352787,1199.4631864665405,535.1159288930938,743.2034415844366
95,2139.0983040520064,1199.5680587186398,533.0156999612619,743.0963103503069
96,2143.0699508360085,1198.531106741531,531.6029542849722,740.7821887101434
97,2145.583708682655,1198.012685125297,530.1138472123065,739.9137035613248
98,2150.714731878456,1197.1311033663874,528.0950530302874,738.8887620911324
99,2155.393554890044,1195.943772844538,525.8805192731631,737.3785219044694
100,2157.698429762767,1195.1623843390998,524.0908489628621,736.6709431466497
101,2161.5742626460788,1195.0838537639295,523.3574211359196,737.3173369023158
102,2164.209990541237,1193.764242514143,523.4904288600252,735.7393349840688
103,2169.0348311662656,1193.845743181385,521.347157032217,733.9715865686663
104,2174.463158901495,1192.663112908359,520.649842141893,733.3566037958037
105,2178.77429021793,1190.971002205305,518.8989036546759,730.4197355796141
106,2181.375937857928,1190.7518804625101,517.7538648624197,727.5580648733497
107,2185.3724589195567,1189.1995752910984,516.8186902670926,726.0921616555048
108,2187.879084549705,1188.7597072281958,514.1063471827592,724.7624971794853
109,2190.161581275284,1188.2054832158553,514.0774618483532,723.7061097024863
110,2194.6298054917347,1188.073949180592,511.5040664901473,722.2630751208627
111,2198.727207787002,1186.2585730337996,509.2268713077074,721.5772000727067
112,2200.7373483828305,1186.7263496569174,508.93821244490505,719.7131027760124
113,2205.2068014611054,1185.8354954589154,506.61031493295155,718.4555649013411
114,2207.115477674079,1185.670630499939,505.36853448549357,718.7052125629041
115,2212.950869403431,1184.110789005634,503.98865900323267,717.4615808124378
116,2217.8358913949965,1183.4029335457988,501.5920853139086,715.4917521782686
117,2220.4915718611783,1182.8840213964163,500.2202354633431,714.1644313311252
118,2224.425405527648,1181.5550179694856,498.3616895115843,713.4848193256532
119,2227.266355638388,1180.650438751088,497.36696920600394,712.8338268341126
120,2230.6012912365695,1180.3449636400153,497.1471945137725,710.8045743788473
121,2229.4118128311206,1180.313114362838,496.0281050978071,709.0011561555665
122,2232.943541368981,1179.3047836693415,495.85352050424797,709.0511319602257
123,2234.5741745873484,1178.5466913338553,494.2653402388493,707.1636862724271
124,2240.547266864122,1177.216851886195,493.4763559674031,704.9719724018144
125,2240.7173996488386,1176.7267038731532,493.08863836319523,704.0184522448963
126,2244.2412100429215,1175.7472807254683,493.2722252134577,703.7483204122825
127,2246.3293869095596,1174.8530804873694,491.63517838237425,701.9534304593457
128,2249.724769220638,1174.2811992576273,491.5110742202531,699.7817913780532
129,2252.9730148540725,1173.0899494023395,490.3105869333476,697.7403896981447
130,2253.2949968878206,1172.8340069321018,489.5807241996245,696.5214992021565
131,2258.168186737378,1171.00223780078,489.273173891001,695.2220521204755
132,2257.59570488113,1170.945043120194,489.3830332875284,694.5776148317942
133,2261.867270645365,1171.0698211059191,487.9905601414261,694.0933445553477
134,2262.5645871535417,1169.343856534274,487.111574180925,691.4083299423036
135,2266.9527310227354,1168.318581925226,486.27634440115963,690.6772329499299
136,2266.730851052208,1168.1475102219858,485.9807722084995,690.4316367809822
137,2269.5966767344694,1167.1302778832494,483.26399646367764,688.7612204419978
138,2270.050197721646,1167.4755045769132,482.43698276039237,688.102305301239
139,2271.8147841708656,1167.3211735735163,481.86590083589624,686.5001225987502
140,2272.5482627061892,1165.5332225357656,482.2467215003165,685.5038826837997
141,2276.126900461041,1165.5244263677237,481.01429936397716,684.5503354794018
142,2277.302721144804,1164.5759588197343,481.1852414175262,683.5735423451821
143,2279.2312158862806,1163.8143517477818,480.92745050565094,681.8388088582335
144,2281.9182735079035,1162.8006273515691,479.95779830740986,680.5035800060206
145,2282.2785342139214,1162.323511452417,479.84223913164357,680.6018173619
146,2284.4570825741703,1162.2293192780073,479.2968757479419,678.8172768543175
147,2286.007700670999,1162.2861109435928,479.35248227075334,677.1634903449934
148,2287.1997727146368,1161.0975270638655,478.64154553925084,675.1973434230396
149,2287.715830787369,1160.72392570107,478.63465607324633,675.6259620918732
150,2289.4075043772013,1159.0771826013872,477.73060306429124,675.0949131818487
151,2290.337007859971,1158.105113307486,477.4095237967164,675.6285409533307
152,2290.702627189814,1157.375675275861,477.64736735908895,674.2536900823803
153,2291.8277170181864,1156.8415375696238,477.9120857411943,671.9426220451404
154,2293.3286647178115,1156.7020640394812,477.1487020590806,670.4115480552888
155,2293.6313392335614,1155.8511843868896,477.71899477163663,669.2689708786575
156,2296.045367811006,1155.2724685614046,478.0481637536592,667.8186931903184
157,2296.2586521934963,1153.6019679096594,478.35960560166154,666.0898961132793
158,2297.913419291364,1153.542808770159,477.32787318248825,665.3990220231127
159,2297.573800674312,1153.7790425804787,476.84675610924404,663.2434759135588
160,2298.9700387003195,1153.0652663479757,475.87430462020137,661.6095824952735
161,2298.4246038636334,1151.8015407378866,477.0971002360137,662.2593175345181
162,2298.6610142664695,1151.0294399995796,476.7745149634288,660.6980660955892
163,2300.978145550384,1150.42857104878,476.0651384107026,659.5547009558996
164,2300.3266670609028,1149.5212996763432,476.16196418126674,659.1811686170555
165,2301.386623803855,1148.9553613679827,475.97151499578854,658.4952883215568
166,2301.8801782532832,1148.1323072191628,474.5062691359918,658.1988907516211
167,2301.828419772384,1147.5027753203212,474.51543408863097,656.8785283004729
168,2302.11939162644,1146.5547832144348,475.18569750690216,656.1750524813953
169,2303.873246286005,1146.3291239036093,475.1879521857444,655.0902617967063
170,2304.309665751416,1145.3983547559912,474.31565274036524,653.9537504358709
171,2303.327815015544,1144.7992694788022,475.7572027900158,653.3248433806432
172,2305.0415728836824,1143.0615963701573,475.87897210310365,652.8351076892934
173,2304.5871576475865,1142.5632097541413,474.8362732594133,651.5193076477275
174,2305.417513474249,1141.667825726526,475.182193425544,650.9040201407795
175,2305.608689444521,1141.0767629583506,475.46006154861067,649.1828125261848
176,2305.1280301804286,1139.9425392412247,475.6567964295762,648.4780672016914
177,2305.7264672636948,1139.5846546872713,475.09883402757237,648.177764170493
178,2305.7213848134766,1138.264587077295,474.5381562228892,645.9080181026244
179,2305.0704346016137,1136.9737170104977,474.963884305633,645.6617232030732
180,2305.468238511499,1136.116280522307,474.4533213597986,644.3394665756117
181,2305.0052608781384,1135.7403579212062,475.2598575146418,643.4963844817844
182,2303.9918403719653,1134.8163019439721,474.3288667602782,642.9168059765615
183,2305.1106112882835,1133.3909475779433,475.1879482151203,643.2023395122684
184,2303.1649634759324,1133.0137186794127,475.086968487716,643.4958655530978
185,2303.2827324841364,1131.2454017270522,475.8968623748452,641.7178261609447
186,2301.8877793190095,1130.1760769456969,475.0418165651574,640.7446447575016
187,2301.961341562708,1129.4042836684089,475.9719706047027,640.135383629646
188,2301.38980603222,1127.9182228043896,476.4596994949873,639.1516435131444
189,2300.4533133662985,1127.3228128264404,477.4389130833194,638.4942484711149
190,2300.413149974982,1126.62849281147,477.62271217226987,637.4812006221789
191,2299.145512939936,1125.6736406781804,478.57937155779,637.1827080791284
192,2298.8585887462073,1124.206383398955,478.6666163784862,636.5547326138843
193,2298.2748563582395,1122.7923817993383,479.20017489388954,636.2831567570197
194,2296.3089787533086,1122.5751951723437,479.1403104896187,635.9055861708835
195,2297.1362257218275,1120.7783287606253,480.0286799421645,634.3225159727673
196,2294.9135143153862,1119.9984156120875,480.5855799125364,634.3188658625169
197,2294.9330588112884,1118.9929876778888,481.03427619152575,634.5888746573642
198,2292.388073797668,1117.9762838995657,481.8977047301237,632.932045548574
199,2291.948880970834,1117.7690398203085,482.19852873612103,632.9073645245628
200,2291.074001359934,1115.2400570576715,483.61094308574917,631.7154406198598
201,2289.221194195622,1115.1327387989645,482.7242096088463,630.6064496882475
202,2288.648770694811,1114.0101673294212,483.2952056845545,629.546903054916
203,2286.5858268038355,1112.9770289695434,484.10173861500016,629.2551249072524
204,2285.745794109492,1112.4896331661766,483.81445840561497,628.7627306601996
205,2284.286897488671,1111.4295681471383,484.9723342742474,628.2100616232576
206,2283.6450663032697,1110.5331285589584,485.1561824321744,628.4378330943442
207,2281.340200235471,1110.800791455145,486.26817508082564,628.415585595763
208,2280.748465767176,1109.9579975595716,486.46259208396185,627.612492652476
209,2280.108579902814,1109.459006600389,485.7257090204579,627.0421646287043
