,blade_L,blade_h,hinge_L,hinge_h
85,1452.5046752933335,1343.3791527080223,529.5932395638606,760.3439204239388
86,1452.6849541438762,1342.9116164761947,527.2476153068035,760.3353497705749
87,1450.7700445640164,1342.5191037669354,526.1360044911918,760.6065667127322
88,1453.4413505216437,1340.3843225602443,523.1540441788915,758.0568370114522
89,1451.215477344826,1340.1559109322254,522.7232523415827,756.3380779962855
90,1452.7504347025235,1338.9608796767006,521.866595936063,758.2445457928484
91,1450.3230752124687,1338.8868543758974,521.0511631690725,759.0051187961229
92,1440.2835510886628,1341.6285276183423,520.4166753945825,758.6997470836814
93,1439.2918010962321,1341.1769583692192,518.1642608036065,759.1029134081535
94,1442.1091217166766,1340.5271978993853,516.3362165090269,758.6587720854781
95,1443.0640923115532,1339.4405073885612,514.7488846928544,759.471291002929
96,1441.4660128111605,1338.8688896217714,515.4958097849108,757.8403016757852
97,1441.7900079222231,1337.9840263840033,513.7429382431576,756.0366694834529
98,1443.0768687724171,1337.376089772501,512.1758331421129,755.2923722050416
99,1442.591566439296,1337.8658553811906,512.365674220535,755.2857645835054
100,1445.1544525829813,1337.0574311599744,511.495276818315,753.9835018593678
101,1447.2077027269747,1337.366776277541,511.51946547763737,748.3820769998356
102,1448.7734112397695,1337.6608688184087,510.9606221120784,743.3390824326337
103,1448.0641625635355,1335.75952641196,509.6270275907732,747.3494916479106
104,1448.5486766368174,1334.985514252652,509.41259840968354,746.109344736565
105,1446.6796938135624,1335.7227645230425,508.7100198978916,746.9786030089851
106,1447.417085814983,1335.1293272262933,508.05001488357533,743.624621458925
107,1445.87993424301,1335.751644559028,507.8652864212126,743.0070731139438
108,1447.0692792898203,1334.626149307671,507.8031282512867,741.2882651910804
109,1447.992602195729,1334.0658626782713,507.8759003886132,742.2285635360139
110,1448.259130238788,1333.3563446491862,506.07924769823694,743.3450427200959
111,1449.8301218248014,1332.9678911399621,504.10691765371877,741.4280322507745
112,1448.5360828420824,1332.22259552811,503.4695814457756,741.0785353279272
113,1448.3227289797974,1332.4675235604338,503.63576903196815,738.7213595156393
114,1450.3794226444097,1331.651545689036,502.92136030700834,734.2668837421697
115,1450.602073434568,1330.0466994589801,502.27131862192175,732.2486599654862
116,1452.7011095389673,1329.8613096076658,501.1306629544997,730.2007780617972
117,1456.1352725808922,1328.7896642806663,499.85395971531364,727.5615065790953
118,1457.8095577323334,1328.3223379411727,497.96203042662444,725.8977149127501
119,1457.2274549734123,1329.4036517005823,498.393974770707,722.910023472411
120,1459.538369083715,1327.154901187046,498.83070029961567,719.7562214682251
121,1460.4723123163005,1327.5078778625336,498.3942094971087,718.7894505465322
122,1462.9437735668612,1326.5256909146049,498.34836561020245,715.5105235739939
123,1464.1149571035642,1325.3750947527121,497.5371135126445,712.758888470312
124,1464.6032493637297,1324.8881571463035,495.45910153448074,709.8194359752313
125,1464.9979801314905,1324.1741806537398,495.32369459327356,707.8391440326652
126,1465.127452300221,1323.751388969662,495.885037382467,705.9670560900406
127,1468.4396573929387,1323.468410986913,494.60120882990645,706.3336962448524
128,1467.1007244689902,1324.1616390743332,494.0442108842662,706.3669451270033
129,1466.9077701249237,1322.8483341081114,493.7205669671071,704.5159210942362
130,1467.9274296370534,1321.2148372208906,493.80262831190583,703.3994557449088
131,1469.5454189337277,1319.539005066606,493.175415546421,702.4518844195945
132,1470.2516434432066,1318.679362574637,492.65335222921505,701.9215406436715
133,1470.3858086770724,1317.6735578964724,491.9141823461912,701.4983759040057
134,1472.0916146734946,1318.4437576125176,490.17366874546076,698.6054572789028
135,1470.6037069807194,1316.6388679757258,490.78777648474585,696.2327025490222
136,1471.703341323474,1315.2236226217544,489.79427486011724,695.5318130194414
137,1471.4908394047545,1315.7173311273723,489.09949116491225,695.275718218526
138,1472.1441138058815,1314.6036327902534,488.8148758170409,693.0936777112482
139,1473.4943761025268,1311.6171539873756,488.13216645747974,690.3427455837486
140,1473.7526052166586,1311.9243984072618,488.2135572928103,690.054577484715
141,1475.3188074880322,1310.2744235270525,487.7783367450489,689.0865679745909
142,1476.314965572217,1310.1652053295422,486.903618164766,689.103525795652
143,1475.540498309693,1307.9871424816195,486.92747768794595,688.026483103304
144,1475.6833939706676,1307.5718056351282,487.1367162363136,685.121833103823
145,1477.061954597237,1305.281402719305,487.3333412553517,685.9432173035813
146,1477.164373791658,1304.0870969933753,486.1082270279304,684.2498882062505
147,1478.1683680232766,1303.529788407472,485.4784512779947,683.9263393173185
148,1479.6825298896745,1302.7750622586113,485.02206438497035,684.4936022054663
149,1478.742332764025,1301.5729362413122,484.56466605938874,683.6765517678033
150,1479.1719532145457,1300.655745817099,484.19355126664595,682.5689832824636
151,1479.896142141507,1300.204078656225,483.2653594996548,682.8877624121033
152,1479.323522610021,1299.257039196478,483.6473022895929,681.7188857234212
153,1480.0855545565043,1299.5073116407284,483.2680820523084,683.4167458306331
154,1481.4474768249652,1297.5579830341283,483.71535737144484,681.0038072598234
155,1483.4648369734507,1297.213760675367,483.25266897636715,682.3945756958186
156,1482.8334920557859,1295.9593982030883,483.6609623399835,680.3670869113608
157,1483.4001743174335,1295.6689187962243,483.426991745353,680.512270968292
158,1481.9761639825022,1294.333570686666,482.7302909770671,680.7476268681293
159,1481.047188635042,1294.1056265508998,482.63255222989983,682.0364653795667
160,1482.5781692402168,1292.34804595963,482.54710616518355,680.352230498336
161,1484.370264594152,1293.2709889098132,482.9040106937311,679.6682005777774
162,1484.536310602572,1292.1445479641986,482.98532232159425,677.1344487819392
163,1483.8539431385284,1291.4869477966486,482.34688492982553,677.3817976403743
164,1483.8079348685537,1291.2280996594934,482.4272134265513,677.3767957220605
165,1484.5408895832445,1291.2847422735185,481.4212962463601,677.3433218316324
166,1486.6462804273954,1289.4600586824802,481.7007902982138,675.238667967795
167,1486.1458670751774,1289.1123559562998,482.1432319917169,674.4748830272636
168,1487.4838060813013,1288.1629313652309,481.53322454562635,674.8952791505812
169,1486.5935278141112,1288.1507043931197,481.89915644150324,671.3946178888455
170,1485.8631357539264,1288.1405116958076,481.3821606955484,673.0359503390631
171,1486.4045573450312,1288.1923636053098,481.0670605127868,672.8677279524446
172,1487.6680583195669,1287.756357533137,481.74765010951796,672.1994387027775
173,1487.3554200680258,1286.5959771151931,481.65276232629924,670.6345842176909
174,1488.5892137626754,1286.0055563355713,481.27415824517533,671.8945832850391
175,1489.3592908169596,1285.5051241193748,480.86370570955404,673.085733352259
176,1489.0837018874768,1285.8662663307355,481.2458431057727,671.2442395663472
177,1489.42492680216,1284.6380945886726,481.0815926231985,671.570072424385
178,1489.1117942552382,1282.4305786625682,480.89218718366584,669.4525479513444
179,1488.967284494986,1282.0456297986768,480.9374360180725,670.2223113858149
180,1489.498220812983,1282.438255587442,480.5819736777314,669.6131307991908
181,1488.6831982580063,1281.262865216691,481.2819049254226,669.865201040452
182,1488.4913978683664,1281.088357467709,481.48099789202297,668.699287011539
183,1488.8306626430108,1280.879046791408,480.7684638486748,668.3040260750782
184,1490.168172601025,1280.517216167181,479.86275624050705,668.5296906835042
185,1489.021305967646,1279.4790056828078,479.21329449025126,667.6442487688719
186,1489.65993227946,1279.325877473141,479.6248715096561,665.3845931623564
187,1489.4032354027768,1277.9004065244235,479.2652407453221,664.9407737235542
188,1488.1002262146417,1277.8557966066187,479.59812273312684,664.4365040130073
189,1487.5600451405842,1277.9295909499524,479.12377665956114,664.4326904823985
190,1487.3046930295932,1278.6327569008492,478.8701218059542,663.6642912726579
191,1486.0843414703645,1277.3154571576206,478.9312694098206,663.2621845540459
192,1486.649831560941,1276.4532438735296,479.1573898855158,662.1811678117065
193,1485.4968738230018,1275.5439162410307,479.9121249666461,661.1449961220541
194,1485.0270311631655,1275.8383923260903,480.86863882075266,661.6172782242783
195,1484.8272475202446,1274.3303998226243,480.9974839286897,662.565835889586
196,1483.0319533479342,1274.6377417779818,481.5696671578815,662.1741811148064
197,1482.8670838993053,1274.454076511372,481.99822080482636,662.8935257613313
198,1482.2433986577007,1273.0085367280155,480.90453761689633,662.3123199842506
199,1481.7298545951126,1271.9045878406614,481.4183778063316,661.8723228887281
200,1480.7961469378063,1271.695637440831,481.4607904830923,660.7962814184191
201,1480.989441687022,1270.0698243043273,482.11969324266875,661.1739874304486
202,1481.1259456365644,1269.6685285543185,482.1879351764008,660.9642770995615
203,1480.5358872090055,1268.8989954451492,482.2520039728414,659.9951838000543
204,1478.695287024234,1268.4486225519838,481.8820790956301,659.989266662239
205,1478.8933199227183,1269.10607730521,481.4513522028171,661.2049141486184
206,1477.1271933285311,1268.377908457676,481.551847642295,659.9725482438091
207,1476.8640710592836,1267.416573183642,482.2039737448812,660.4362828591904
208,1475.25394248383,1266.6415904328157,482.0254200373154,659.8178991792145
209,1473.8609606078512,1265.5766384033386,482.669218154946,657.9246988525734
210,1473.3910943246915,1264.915681368502,482.65416959103266,659.2007695066461
211,1473.496797239055,1263.6043753123472,483.681722500656,657.763122317628
212,1472.629934836756,1263.0131684822632,483.4303616655129,658.8549773801308
213,1471.2583859063234,1261.6628172056435,483.35841104148034,657.9020717045306
214,1470.5772692194432,1260.8147418082542,484.46041420158895,656.9205463866282
215,1468.1832624263157,1261.8622262035085,485.4025893765359,657.2523653196273
216,1467.02423104926,1260.451914061064,485.5832253330121,657.7718984854841
217,1466.4990335798336,1259.6295379007076,486.2297630288355,657.6376526359138
218,1465.354584884183,1258.3722185888143,486.6628212325689,657.6514293600635
219,1465.0133937392502,1258.4809858251363,486.7717139684939,657.8227345821607
220,1463.7462031266957,1257.9205985756716,486.58236075976714,658.3551436180369
221,1463.2470924874929,1256.345568317412,487.0537979176226,658.1583007268065
222,1462.7717261837313,1256.6721567662496,486.9525821144643,658.7089005816205
223,1461.5531697848182,1255.8044674284592,486.729826538731,658.3344240041187
224,1460.7793806407335,1254.3050814396931,487.32495039277353,658.3451139561383
225,1458.7640985316127,1252.872552758669,488.4887757789622,658.3876968045803
226,1458.449807318081,1251.9110982348607,487.90951329907983,658.2224597927421
227,1456.3965511793924,1252.2090899783814,489.31978866873,659.3520382197819
228,1455.1723497370108,1251.2555645584296,490.0268356560973,661.7076380436499
229,1454.6352681402916,1251.7464273555552,489.7750974207724,662.2702985679465
